x,y,score,sample,section
2533,24,13,4.94116634186955,RA2,Section2
2534,24,14,4.80775643975079,RA2,Section2
2535,24,15,5.17044082924094,RA2,Section2
2536,24,16,5.33779624064737,RA2,Section2
2537,24,17,5.0624273887814,RA2,Section2
2538,24,18,5.02268822332372,RA2,Section2
2539,24,19,5.11552244768224,RA2,Section2
2540,24,20,4.98122710538394,RA2,Section2
2541,24,21,4.83968098885023,RA2,Section2
2542,24,22,4.82432630115125,RA2,Section2
2543,24,23,4.87180316712426,RA2,Section2
2544,24,24,4.99199975791251,RA2,Section2
2545,24,25,5.41874381591773,RA2,Section2
2546,24,26,5.51982607978903,RA2,Section2
2547,24,27,5.05228358732298,RA2,Section2
2548,24,28,5.00608430239612,RA2,Section2
2549,24,29,5.23615205521793,RA2,Section2
2550,24,30,5.24313690320934,RA2,Section2
2551,24,31,5.2278830158521,RA2,Section2
2552,24,32,5.08601926700892,RA2,Section2
2553,24,33,4.89480320205189,RA2,Section2
2554,24,34,4.58029043710685,RA2,Section2
2555,24,35,4.20197742298974,RA2,Section2
2556,24,36,4.24286291498093,RA2,Section2
2557,24,37,4.50125791945531,RA2,Section2
2558,24,38,4.75916433222918,RA2,Section2
2559,24,39,4.77271360820065,RA2,Section2
2560,24,40,NA,RA2,Section2
2561,25,1,NA,RA2,Section2
2562,25,2,NA,RA2,Section2
2563,25,3,4.91119625322319,RA2,Section2
2564,25,4,4.50432256329048,RA2,Section2
2565,25,5,4.47077779208723,RA2,Section2
2566,25,6,4.47859113435889,RA2,Section2
2567,25,7,4.50461011934514,RA2,Section2
2568,25,8,4.62739417994546,RA2,Section2
2569,25,9,4.78481174322563,RA2,Section2
2570,25,10,4.87311441038349,RA2,Section2
2571,25,11,4.98428695582391,RA2,Section2
2572,25,12,4.94778765908764,RA2,Section2
2573,25,13,4.86564614060925,RA2,Section2
2574,25,14,5.03557067107698,RA2,Section2
2575,25,15,5.32198405973375,RA2,Section2
2576,25,16,5.29733621936242,RA2,Section2
2577,25,17,5.03108493108777,RA2,Section2
2578,25,18,5.01550676485324,RA2,Section2
2579,25,19,5.10993201063787,RA2,Section2
2580,25,20,4.98013612867826,RA2,Section2
2581,25,21,4.95403377936262,RA2,Section2
2582,25,22,5.14318245359128,RA2,Section2
2583,25,23,5.32784490534159,RA2,Section2
2584,25,24,5.54806162837935,RA2,Section2
2585,25,25,5.73169880076788,RA2,Section2
2586,25,26,5.64596130392426,RA2,Section2
2587,25,27,5.42219862638497,RA2,Section2
2588,25,28,5.50292422537939,RA2,Section2
2589,25,29,5.25484977529507,RA2,Section2
2590,25,30,5.2048132781478,RA2,Section2
2591,25,31,5.2764564873785,RA2,Section2
2592,25,32,4.99916719036561,RA2,Section2
2593,25,33,4.64080901478697,RA2,Section2
2594,25,34,4.22486594636439,RA2,Section2
2595,25,35,4.17535816755749,RA2,Section2
2596,25,36,4.24474968737028,RA2,Section2
2597,25,37,4.65513895932856,RA2,Section2
2598,25,38,4.88253141711508,RA2,Section2
2599,25,39,4.97257390971498,RA2,Section2
2600,25,40,NA,RA2,Section2
2601,26,1,NA,RA2,Section2
2602,26,2,NA,RA2,Section2
2603,26,3,5.06907796564181,RA2,Section2
2604,26,4,4.47641038239424,RA2,Section2
2605,26,5,4.45570502489955,RA2,Section2
2606,26,6,4.45933123177696,RA2,Section2
2607,26,7,4.39749001905164,RA2,Section2
2608,26,8,4.52609807597618,RA2,Section2
2609,26,9,4.60712667189213,RA2,Section2
2610,26,10,4.82182960239728,RA2,Section2
2611,26,11,4.9815848772129,RA2,Section2
2612,26,12,4.85520508515615,RA2,Section2
2613,26,13,4.9915321917314,RA2,Section2
2614,26,14,5.1842848983485,RA2,Section2
2615,26,15,5.32263421959446,RA2,Section2
2616,26,16,5.2640072259514,RA2,Section2
2617,26,17,5.00767388690702,RA2,Section2
2618,26,18,5.04254346240929,RA2,Section2
2619,26,19,5.12978517220562,RA2,Section2
2620,26,20,4.99084614831295,RA2,Section2
2621,26,21,4.99076128124561,RA2,Section2
2622,26,22,4.78175629998951,RA2,Section2
2623,26,23,4.96742710447805,RA2,Section2
2624,26,24,5.64630875228399,RA2,Section2
2625,26,25,5.75734109730213,RA2,Section2
2626,26,26,5.7750878376844,RA2,Section2
2627,26,27,5.75666216032935,RA2,Section2
2628,26,28,5.51648356042648,RA2,Section2
2629,26,29,5.15108453942259,RA2,Section2
2630,26,30,5.33113635947099,RA2,Section2
2631,26,31,5.38508960508496,RA2,Section2
2632,26,32,5.09095552069094,RA2,Section2
2633,26,33,4.71918555121614,RA2,Section2
2634,26,34,4.63067464470093,RA2,Section2
2635,26,35,4.58402004521989,RA2,Section2
2636,26,36,4.5915394536608,RA2,Section2
2637,26,37,4.9532026653561,RA2,Section2
2638,26,38,5.11881564572789,RA2,Section2
2639,26,39,5.14432353164774,RA2,Section2
2640,26,40,NA,RA2,Section2
2641,27,1,NA,RA2,Section2
2642,27,2,NA,RA2,Section2
2643,27,3,NA,RA2,Section2
2644,27,4,4.66339696281953,RA2,Section2
2645,27,5,4.54198913774864,RA2,Section2
2646,27,6,4.34579759305624,RA2,Section2
2647,27,7,4.33217791249062,RA2,Section2
2648,27,8,4.33996341469451,RA2,Section2
2649,27,9,4.50206868826463,RA2,Section2
2650,27,10,4.95510763897944,RA2,Section2
2651,27,11,5.012010346462,RA2,Section2
2652,27,12,4.76844468484772,RA2,Section2
2653,27,13,4.9652878489122,RA2,Section2
2654,27,14,5.17711040716242,RA2,Section2
2655,27,15,5.29699147499602,RA2,Section2
2656,27,16,5.18925273720557,RA2,Section2
2657,27,17,4.94685116787961,RA2,Section2
2658,27,18,5.04452350097714,RA2,Section2
2659,27,19,5.15256507755394,RA2,Section2
2660,27,20,5.0001045217536,RA2,Section2
2661,27,21,4.6280171353184,RA2,Section2
2662,27,22,4.16479688621945,RA2,Section2
2663,27,23,4.76745577126906,RA2,Section2
2664,27,24,5.52497552542469,RA2,Section2
2665,27,25,5.54468922280988,RA2,Section2
2666,27,26,5.53008700586751,RA2,Section2
2667,27,27,5.57642499167005,RA2,Section2
2668,27,28,5.31036282686876,RA2,Section2
2669,27,29,5.17531342639501,RA2,Section2
2670,27,30,5.40535858910006,RA2,Section2
2671,27,31,5.27935915034444,RA2,Section2
2672,27,32,5.04937249229873,RA2,Section2
2673,27,33,5.06385311152569,RA2,Section2
2674,27,34,5.03315232929033,RA2,Section2
2675,27,35,4.91434225873103,RA2,Section2
2676,27,36,4.95971621185021,RA2,Section2
2677,27,37,5.24357246927644,RA2,Section2
2678,27,38,5.3338493647255,RA2,Section2
2679,27,39,5.13279430234992,RA2,Section2
2680,27,40,NA,RA2,Section2
2681,28,1,NA,RA2,Section2
2682,28,2,NA,RA2,Section2
2683,28,3,NA,RA2,Section2
2684,28,4,4.9020604355995,RA2,Section2
2685,28,5,4.36753311196252,RA2,Section2
2686,28,6,4.27167974918033,RA2,Section2
2687,28,7,4.47980520059523,RA2,Section2
2688,28,8,4.48954031241392,RA2,Section2
2689,28,9,4.69543906444581,RA2,Section2
2690,28,10,5.00905246760477,RA2,Section2
2691,28,11,4.85067134033665,RA2,Section2
2692,28,12,4.7973913819059,RA2,Section2
2693,28,13,5.00274224463903,RA2,Section2
2694,28,14,5.15118387676833,RA2,Section2
2695,28,15,5.24634126368513,RA2,Section2
2696,28,16,5.1081627097037,RA2,Section2
2697,28,17,4.8728217489818,RA2,Section2
2698,28,18,5.07128340875219,RA2,Section2
2699,28,19,5.19181794153869,RA2,Section2
2700,28,20,5.09273272803901,RA2,Section2
2701,28,21,4.70215206801605,RA2,Section2
2702,28,22,4.44494094464896,RA2,Section2
2703,28,23,5.17409876023113,RA2,Section2
2704,28,24,5.33686690037648,RA2,Section2
2705,28,25,5.31743112121739,RA2,Section2
2706,28,26,5.3743741871764,RA2,Section2
2707,28,27,5.4126558605244,RA2,Section2
2708,28,28,5.28215175504395,RA2,Section2
2709,28,29,5.21027881179482,RA2,Section2
2710,28,30,5.14493726263128,RA2,Section2
2711,28,31,4.98898836011679,RA2,Section2
2712,28,32,5.12439336777113,RA2,Section2
2713,28,33,5.12747427493381,RA2,Section2
2714,28,34,5.14825345134583,RA2,Section2
2715,28,35,5.03941749166255,RA2,Section2
2716,28,36,5.05767722474172,RA2,Section2
2717,28,37,5.2659968544623,RA2,Section2
2718,28,38,5.12242438077518,RA2,Section2
2719,28,39,NA,RA2,Section2
2720,28,40,NA,RA2,Section2
2721,29,1,NA,RA2,Section2
2722,29,2,NA,RA2,Section2
2723,29,3,NA,RA2,Section2
2724,29,4,4.91974496002845,RA2,Section2
2725,29,5,4.31969726858262,RA2,Section2
2726,29,6,4.46271880228649,RA2,Section2
2727,29,7,4.6314446565479,RA2,Section2
2728,29,8,4.65340938435844,RA2,Section2
2729,29,9,4.77121362529068,RA2,Section2
2730,29,10,4.79612899303677,RA2,Section2
2731,29,11,4.7834089399216,RA2,Section2
2732,29,12,5.01171955828152,RA2,Section2
2733,29,13,5.23261739429913,RA2,Section2
2734,29,14,5.3807758512299,RA2,Section2
2735,29,15,4.97595131554986,RA2,Section2
2736,29,16,4.68165984663034,RA2,Section2
2737,29,17,5.05888588870472,RA2,Section2
2738,29,18,5.2564965030009,RA2,Section2
2739,29,19,5.23074054031087,RA2,Section2
2740,29,20,5.21777815924481,RA2,Section2
2741,29,21,5.09728133327292,RA2,Section2
2742,29,22,5.02780224190367,RA2,Section2
2743,29,23,5.17843041575426,RA2,Section2
2744,29,24,5.14274423353364,RA2,Section2
2745,29,25,5.27114458365907,RA2,Section2
2746,29,26,5.34847284301695,RA2,Section2
2747,29,27,5.34613955652363,RA2,Section2
2748,29,28,5.21033431806445,RA2,Section2
2749,29,29,5.19663260963718,RA2,Section2
2750,29,30,5.05305059245736,RA2,Section2
2751,29,31,5.07615350453527,RA2,Section2
2752,29,32,5.19738469245336,RA2,Section2
2753,29,33,5.25409842057841,RA2,Section2
2754,29,34,5.23956450486641,RA2,Section2
2755,29,35,4.98937606363905,RA2,Section2
2756,29,36,4.93943523788462,RA2,Section2
2757,29,37,4.66537248281804,RA2,Section2
2758,29,38,4.61266150130337,RA2,Section2
2759,29,39,NA,RA2,Section2
2760,29,40,NA,RA2,Section2
2761,30,1,NA,RA2,Section2
2762,30,2,NA,RA2,Section2
2763,30,3,NA,RA2,Section2
2764,30,4,NA,RA2,Section2
2765,30,5,4.54871760547346,RA2,Section2
2766,30,6,4.78758934916607,RA2,Section2
2767,30,7,4.99146086625365,RA2,Section2
2768,30,8,4.8986921589711,RA2,Section2
2769,30,9,4.78206564528494,RA2,Section2
2770,30,10,4.7550301765828,RA2,Section2
2771,30,11,4.98417635759439,RA2,Section2
2772,30,12,5.19847822704706,RA2,Section2
2773,30,13,5.4824531391239,RA2,Section2
2774,30,14,5.15222171838136,RA2,Section2
2775,30,15,4.30270646845065,RA2,Section2
2776,30,16,4.69191159358282,RA2,Section2
2777,30,17,5.45703125836435,RA2,Section2
2778,30,18,5.24509430644373,RA2,Section2
2779,30,19,5.02726207013883,RA2,Section2
2780,30,20,4.99315587333919,RA2,Section2
2781,30,21,4.99692420460926,RA2,Section2
2782,30,22,5.03361133147266,RA2,Section2
2783,30,23,4.98688677751545,RA2,Section2
2784,30,24,5.04939875123266,RA2,Section2
2785,30,25,5.23320927157051,RA2,Section2
2786,30,26,5.28132478859401,RA2,Section2
2787,30,27,5.26224130573851,RA2,Section2
2788,30,28,5.3111927571615,RA2,Section2
2789,30,29,5.28635828601738,RA2,Section2
2790,30,30,5.13552889208921,RA2,Section2
2791,30,31,5.17779502327302,RA2,Section2
2792,30,32,5.2063417787412,RA2,Section2
2793,30,33,5.27640262482824,RA2,Section2
2794,30,34,5.27044468519934,RA2,Section2
2795,30,35,4.88212787124635,RA2,Section2
2796,30,36,4.40518587115455,RA2,Section2
2797,30,37,4.40005673706761,RA2,Section2
2798,30,38,4.44649858145838,RA2,Section2
2799,30,39,NA,RA2,Section2
2800,30,40,NA,RA2,Section2
2801,31,1,NA,RA2,Section2
2802,31,2,NA,RA2,Section2
2803,31,3,NA,RA2,Section2
2804,31,4,NA,RA2,Section2
2805,31,5,4.82130256636674,RA2,Section2
2806,31,6,5.18176188322088,RA2,Section2
2807,31,7,5.27026964475487,RA2,Section2
2808,31,8,5.00317840850456,RA2,Section2
2809,31,9,4.91496359504537,RA2,Section2
2810,31,10,4.90953910993434,RA2,Section2
2811,31,11,5.05234683091232,RA2,Section2
2812,31,12,5.17297795905528,RA2,Section2
2813,31,13,5.1418263399007,RA2,Section2
2814,31,14,4.46124687599481,RA2,Section2
2815,31,15,4.23549971099913,RA2,Section2
2816,31,16,5.15116431093475,RA2,Section2
2817,31,17,5.402576156195,RA2,Section2
2818,31,18,4.97944666964682,RA2,Section2
2819,31,19,4.80208125137811,RA2,Section2
2820,31,20,4.75890849998138,RA2,Section2
2821,31,21,4.80945938709962,RA2,Section2
2822,31,22,4.84720828144876,RA2,Section2
2823,31,23,4.8051827374646,RA2,Section2
2824,31,24,4.89118371537588,RA2,Section2
2825,31,25,4.92150441721439,RA2,Section2
2826,31,26,4.95397997331626,RA2,Section2
2827,31,27,5.09083945070147,RA2,Section2
2828,31,28,5.202283198193,RA2,Section2
2829,31,29,5.21033664372008,RA2,Section2
2830,31,30,5.10428715352022,RA2,Section2
2831,31,31,5.13517790532243,RA2,Section2
2832,31,32,5.22871452825522,RA2,Section2
2833,31,33,5.36241353743265,RA2,Section2
2834,31,34,5.1905353208327,RA2,Section2
2835,31,35,4.35776069536086,RA2,Section2
2836,31,36,4.23203943908414,RA2,Section2
2837,31,37,4.92071730539064,RA2,Section2
2838,31,38,NA,RA2,Section2
2839,31,39,NA,RA2,Section2
2840,31,40,NA,RA2,Section2
2841,32,1,NA,RA2,Section2
2842,32,2,NA,RA2,Section2
2843,32,3,NA,RA2,Section2
2844,32,4,NA,RA2,Section2
2845,32,5,5.00155347326329,RA2,Section2
2846,32,6,5.23445015096011,RA2,Section2
2847,32,7,5.27755192176752,RA2,Section2
2848,32,8,5.05012449630404,RA2,Section2
2849,32,9,5.01417354000536,RA2,Section2
2850,32,10,5.017052509312,RA2,Section2
2851,32,11,5.02005149848554,RA2,Section2
2852,32,12,4.82589083837286,RA2,Section2
2853,32,13,4.49912335309343,RA2,Section2
2854,32,14,4.39370541899982,RA2,Section2
2855,32,15,4.68040981993204,RA2,Section2
2856,32,16,5.11019051328072,RA2,Section2
2857,32,17,5.0368465913417,RA2,Section2
2858,32,18,5.07766935372377,RA2,Section2
2859,32,19,5.05006644011692,RA2,Section2
2860,32,20,4.68387780908011,RA2,Section2
2861,32,21,4.72673220057701,RA2,Section2
2862,32,22,4.85421748254309,RA2,Section2
2863,32,23,4.74969223894439,RA2,Section2
2864,32,24,4.620019282786,RA2,Section2
2865,32,25,4.59201357466717,RA2,Section2
2866,32,26,4.73620976471522,RA2,Section2
2867,32,27,4.87346607010991,RA2,Section2
2868,32,28,4.99097110884607,RA2,Section2
2869,32,29,4.96918548776217,RA2,Section2
2870,32,30,4.78935244140323,RA2,Section2
2871,32,31,4.8920211402657,RA2,Section2
2872,32,32,5.200458741921,RA2,Section2
2873,32,33,5.35130798398008,RA2,Section2
2874,32,34,4.92476383907569,RA2,Section2
2875,32,35,4.46908399817835,RA2,Section2
2876,32,36,5.07911128034768,RA2,Section2
2877,32,37,NA,RA2,Section2
2878,32,38,NA,RA2,Section2
2879,32,39,NA,RA2,Section2
2880,32,40,NA,RA2,Section2
2881,33,1,NA,RA2,Section2
2882,33,2,NA,RA2,Section2
2883,33,3,NA,RA2,Section2
2884,33,4,NA,RA2,Section2
2885,33,5,NA,RA2,Section2
2886,33,6,5.23475319567592,RA2,Section2
2887,33,7,5.28329946715395,RA2,Section2
2888,33,8,5.08615023502391,RA2,Section2
2889,33,9,5.07984672020847,RA2,Section2
2890,33,10,5.09334359190005,RA2,Section2
2891,33,11,5.00168460833741,RA2,Section2
2892,33,12,4.69165942001329,RA2,Section2
2893,33,13,4.62002746814337,RA2,Section2
2894,33,14,4.82164064318123,RA2,Section2
2895,33,15,4.88621380823567,RA2,Section2
2896,33,16,4.96961019411951,RA2,Section2
2897,33,17,5.06099670541109,RA2,Section2
2898,33,18,5.36368508443571,RA2,Section2
2899,33,19,5.03787398918338,RA2,Section2
2900,33,20,4.64851916409637,RA2,Section2
2901,33,21,4.92683680217129,RA2,Section2
2902,33,22,5.05481658082836,RA2,Section2
2903,33,23,4.66671319428878,RA2,Section2
2904,33,24,4.54734473763868,RA2,Section2
2905,33,25,4.87348489223551,RA2,Section2
2906,33,26,4.93651909093778,RA2,Section2
2907,33,27,4.97179174230979,RA2,Section2
2908,33,28,4.98695234018346,RA2,Section2
2909,33,29,4.76466996611442,RA2,Section2
2910,33,30,4.5969448541491,RA2,Section2
2911,33,31,4.88422746461087,RA2,Section2
2912,33,32,5.17073419901791,RA2,Section2
2913,33,33,5.31676941734748,RA2,Section2
2914,33,34,5.23676043745851,RA2,Section2
2915,33,35,5.4394602380164,RA2,Section2
2916,33,36,NA,RA2,Section2
2917,33,37,NA,RA2,Section2
2918,33,38,NA,RA2,Section2
2919,33,39,NA,RA2,Section2
2920,33,40,NA,RA2,Section2
2921,34,1,NA,RA2,Section2
2922,34,2,NA,RA2,Section2
2923,34,3,NA,RA2,Section2
2924,34,4,NA,RA2,Section2
2925,34,5,NA,RA2,Section2
2926,34,6,5.1432210001554,RA2,Section2
2927,34,7,5.18782377916332,RA2,Section2
2928,34,8,5.11909857718299,RA2,Section2
2929,34,9,5.14358726448574,RA2,Section2
2930,34,10,5.08864869827277,RA2,Section2
2931,34,11,4.89855199209754,RA2,Section2
2932,34,12,4.90940473940402,RA2,Section2
2933,34,13,5.06975459305123,RA2,Section2
2934,34,14,5.10601445865996,RA2,Section2
2935,34,15,5.0967009388525,RA2,Section2
2936,34,16,4.81449161505669,RA2,Section2
2937,34,17,4.83993940205748,RA2,Section2
2938,34,18,5.37045991399388,RA2,Section2
2939,34,19,4.98541728637476,RA2,Section2
2940,34,20,4.90491807723992,RA2,Section2
2941,34,21,5.21059602447368,RA2,Section2
2942,34,22,4.97369853658608,RA2,Section2
2943,34,23,4.55730913385276,RA2,Section2
2944,34,24,4.85571101546821,RA2,Section2
2945,34,25,5.15891277887004,RA2,Section2
2946,34,26,5.19118289544535,RA2,Section2
2947,34,27,5.20096486839297,RA2,Section2
2948,34,28,5.01021193539731,RA2,Section2
2949,34,29,4.85365191113967,RA2,Section2
2950,34,30,5.01297176768864,RA2,Section2
2951,34,31,5.21545541002812,RA2,Section2
2952,34,32,5.42338409816944,RA2,Section2
2953,34,33,5.53575012483962,RA2,Section2
2954,34,34,NA,RA2,Section2
2955,34,35,NA,RA2,Section2
2956,34,36,NA,RA2,Section2
2957,34,37,NA,RA2,Section2
2958,34,38,NA,RA2,Section2
2959,34,39,NA,RA2,Section2
2960,34,40,NA,RA2,Section2
2961,35,1,NA,RA2,Section2
2962,35,2,NA,RA2,Section2
2963,35,3,NA,RA2,Section2
2964,35,4,NA,RA2,Section2
2965,35,5,NA,RA2,Section2
2966,35,6,5.09076768598942,RA2,Section2
2967,35,7,5.11653640572515,RA2,Section2
2968,35,8,5.1521954166843,RA2,Section2
2969,35,9,5.16866179358063,RA2,Section2
2970,35,10,5.0866786111421,RA2,Section2
2971,35,11,5.02986273300123,RA2,Section2
2972,35,12,5.18710093968471,RA2,Section2
2973,35,13,5.09644916494578,RA2,Section2
2974,35,14,5.11361458617476,RA2,Section2
2975,35,15,4.96660500435879,RA2,Section2
2976,35,16,4.53402393678217,RA2,Section2
2977,35,17,4.84256704599219,RA2,Section2
2978,35,18,5.40522894008209,RA2,Section2
2979,35,19,5.22070164975447,RA2,Section2
2980,35,20,5.23110189880323,RA2,Section2
2981,35,21,5.17516837058553,RA2,Section2
2982,35,22,4.87446281334808,RA2,Section2
2983,35,23,4.21233113836205,RA2,Section2
2984,35,24,4.64313568777684,RA2,Section2
2985,35,25,5.23023103668891,RA2,Section2
2986,35,26,5.2700760474391,RA2,Section2
2987,35,27,5.10888562082915,RA2,Section2
2988,35,28,4.95449414197429,RA2,Section2
2989,35,29,5.18187270256981,RA2,Section2
2990,35,30,5.42899868122818,RA2,Section2
2991,35,31,5.58831853777714,RA2,Section2
2992,35,32,5.56953136002527,RA2,Section2
2993,35,33,NA,RA2,Section2
2994,35,34,NA,RA2,Section2
2995,35,35,NA,RA2,Section2
2996,35,36,NA,RA2,Section2
2997,35,37,NA,RA2,Section2
2998,35,38,NA,RA2,Section2
2999,35,39,NA,RA2,Section2
3000,35,40,NA,RA2,Section2
3001,36,1,NA,RA2,Section2
3002,36,2,NA,RA2,Section2
3003,36,3,NA,RA2,Section2
3004,36,4,NA,RA2,Section2
3005,36,5,NA,RA2,Section2
3006,36,6,NA,RA2,Section2
3007,36,7,5.07552556704871,RA2,Section2
3008,36,8,5.13941088299133,RA2,Section2
3009,36,9,5.16956661963583,RA2,Section2
3010,36,10,5.22142754046797,RA2,Section2
3011,36,11,5.25174459414375,RA2,Section2
3012,36,12,5.11315293664452,RA2,Section2
3013,36,13,4.89991039297705,RA2,Section2
3014,36,14,4.94784276200448,RA2,Section2
3015,36,15,4.76252933196794,RA2,Section2
3016,36,16,4.64325384830324,RA2,Section2
3017,36,17,5.08642444418688,RA2,Section2
3018,36,18,5.31543941355975,RA2,Section2
3019,36,19,5.24158683875852,RA2,Section2
3020,36,20,5.09238205282216,RA2,Section2
3021,36,21,5.04313117693237,RA2,Section2
3022,36,22,4.6090531269637,RA2,Section2
3023,36,23,3.9589822167715,RA2,Section2
3024,36,24,4.74746493942767,RA2,Section2
3025,36,25,5.23146222220652,RA2,Section2
3026,36,26,5.05647361783663,RA2,Section2
3027,36,27,4.89488356620772,RA2,Section2
3028,36,28,4.73279164064083,RA2,Section2
3029,36,29,5.04649839524548,RA2,Section2
3030,36,30,5.29749912144492,RA2,Section2
3031,36,31,5.17547437540054,RA2,Section2
3032,36,32,NA,RA2,Section2
3033,36,33,NA,RA2,Section2
3034,36,34,NA,RA2,Section2
3035,36,35,NA,RA2,Section2
3036,36,36,NA,RA2,Section2
3037,36,37,NA,RA2,Section2
3038,36,38,NA,RA2,Section2
3039,36,39,NA,RA2,Section2
3040,36,40,NA,RA2,Section2
3041,37,1,NA,RA2,Section2
3042,37,2,NA,RA2,Section2
3043,37,3,NA,RA2,Section2
3044,37,4,NA,RA2,Section2
3045,37,5,NA,RA2,Section2
3046,37,6,NA,RA2,Section2
3047,37,7,NA,RA2,Section2
3048,37,8,NA,RA2,Section2
3049,37,9,5.06507603592916,RA2,Section2
3050,37,10,5.13029523860584,RA2,Section2
3051,37,11,4.8513925271549,RA2,Section2
3052,37,12,4.64265558792757,RA2,Section2
3053,37,13,4.85437050729105,RA2,Section2
3054,37,14,4.87107849131567,RA2,Section2
3055,37,15,4.87292411058027,RA2,Section2
3056,37,16,4.83003896110477,RA2,Section2
3057,37,17,5.0400907465924,RA2,Section2
3058,37,18,5.1962000233024,RA2,Section2
3059,37,19,4.95901129967622,RA2,Section2
3060,37,20,4.82158905883876,RA2,Section2
3061,37,21,5.35932430697323,RA2,Section2
3062,37,22,4.83064856429189,RA2,Section2
3063,37,23,4.7250608527764,RA2,Section2
3064,37,24,5.31776878364299,RA2,Section2
3065,37,25,5.23194230247606,RA2,Section2
3066,37,26,4.97592400621115,RA2,Section2
3067,37,27,4.74004572403129,RA2,Section2
3068,37,28,4.64803886234283,RA2,Section2
3069,37,29,4.87623411283327,RA2,Section2
3070,37,30,NA,RA2,Section2
3071,37,31,NA,RA2,Section2
3072,37,32,NA,RA2,Section2
3073,37,33,NA,RA2,Section2
3074,37,34,NA,RA2,Section2
3075,37,35,NA,RA2,Section2
3076,37,36,NA,RA2,Section2
3077,37,37,NA,RA2,Section2
3078,37,38,NA,RA2,Section2
3079,37,39,NA,RA2,Section2
3080,37,40,NA,RA2,Section2
3081,38,1,NA,RA2,Section2
3082,38,2,NA,RA2,Section2
3083,38,3,NA,RA2,Section2
3084,38,4,NA,RA2,Section2
3085,38,5,NA,RA2,Section2
3086,38,6,NA,RA2,Section2
3087,38,7,NA,RA2,Section2
3088,38,8,NA,RA2,Section2
3089,38,9,NA,RA2,Section2
3090,38,10,4.66510103637233,RA2,Section2
3091,38,11,4.23662464042922,RA2,Section2
3092,38,12,4.60461613964181,RA2,Section2
3093,38,13,4.9513834766316,RA2,Section2
3094,38,14,5.04596854975068,RA2,Section2
3095,38,15,5.05006475260613,RA2,Section2
3096,38,16,5.13843722435902,RA2,Section2
3097,38,17,5.29134477603538,RA2,Section2
3098,38,18,4.93995517785508,RA2,Section2
3099,38,19,4.69070955006504,RA2,Section2
3100,38,20,5.10785467754986,RA2,Section2
3101,38,21,5.63189859977816,RA2,Section2
3102,38,22,5.51256417161165,RA2,Section2
3103,38,23,5.41282509624426,RA2,Section2
3104,38,24,5.45988678334118,RA2,Section2
3105,38,25,5.31896407477822,RA2,Section2
3106,38,26,4.95533979334062,RA2,Section2
3107,38,27,4.84917162590287,RA2,Section2
3108,38,28,NA,RA2,Section2
3109,38,29,NA,RA2,Section2
3110,38,30,NA,RA2,Section2
3111,38,31,NA,RA2,Section2
3112,38,32,NA,RA2,Section2
3113,38,33,NA,RA2,Section2
3114,38,34,NA,RA2,Section2
3115,38,35,NA,RA2,Section2
3116,38,36,NA,RA2,Section2
3117,38,37,NA,RA2,Section2
3118,38,38,NA,RA2,Section2
3119,38,39,NA,RA2,Section2
3120,38,40,NA,RA2,Section2
3121,39,1,NA,RA2,Section2
3122,39,2,NA,RA2,Section2
3123,39,3,NA,RA2,Section2
3124,39,4,NA,RA2,Section2
3125,39,5,NA,RA2,Section2
3126,39,6,NA,RA2,Section2
3127,39,7,NA,RA2,Section2
3128,39,8,NA,RA2,Section2
3129,39,9,NA,RA2,Section2
3130,39,10,NA,RA2,Section2
3131,39,11,NA,RA2,Section2
3132,39,12,NA,RA2,Section2
3133,39,13,NA,RA2,Section2
3134,39,14,NA,RA2,Section2
3135,39,15,5.3586901883236,RA2,Section2
3136,39,16,5.4689917080087,RA2,Section2
3137,39,17,5.05208442453176,RA2,Section2
3138,39,18,4.69667996083941,RA2,Section2
3139,39,19,4.87173288014701,RA2,Section2
3140,39,20,5.2943158688652,RA2,Section2
3141,39,21,5.44003733774766,RA2,Section2
3142,39,22,5.3531242583151,RA2,Section2
3143,39,23,5.42644573299105,RA2,Section2
3144,39,24,5.20435721316366,RA2,Section2
3145,39,25,NA,RA2,Section2
3146,39,26,NA,RA2,Section2
3147,39,27,NA,RA2,Section2
3148,39,28,NA,RA2,Section2
3149,39,29,NA,RA2,Section2
3150,39,30,NA,RA2,Section2
3151,39,31,NA,RA2,Section2
3152,39,32,NA,RA2,Section2
3153,39,33,NA,RA2,Section2
3154,39,34,NA,RA2,Section2
3155,39,35,NA,RA2,Section2
3156,39,36,NA,RA2,Section2
3157,39,37,NA,RA2,Section2
3158,39,38,NA,RA2,Section2
3159,39,39,NA,RA2,Section2
3160,39,40,NA,RA2,Section2
3161,40,1,NA,RA2,Section2
3162,40,2,NA,RA2,Section2
3163,40,3,NA,RA2,Section2
3164,40,4,NA,RA2,Section2
3165,40,5,NA,RA2,Section2
3166,40,6,NA,RA2,Section2
3167,40,7,NA,RA2,Section2
3168,40,8,NA,RA2,Section2
3169,40,9,NA,RA2,Section2
3170,40,10,NA,RA2,Section2
3171,40,11,NA,RA2,Section2
3172,40,12,NA,RA2,Section2
3173,40,13,NA,RA2,Section2
3174,40,14,NA,RA2,Section2
3175,40,15,NA,RA2,Section2
3176,40,16,NA,RA2,Section2
3177,40,17,NA,RA2,Section2
3178,40,18,NA,RA2,Section2
3179,40,19,NA,RA2,Section2
3180,40,20,NA,RA2,Section2
